component_gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ko_gene,dataset,Percent Upregulated,p_value
UPF3A,7312.117836928512,-0.0173265141275005,0.1415430702603436,-0.1224116030239519,0.9025730497347054,0.979609591021254,SMARCB1,GSE75515,,
UPF3B,6566.862547136534,-0.1133006960311343,0.1570686265275842,-0.7213451759014179,0.4706971685655742,0.7940509834705524,SMARCB1,GSE75515,,
WDR5,10224.181007241665,0.0994019735308231,0.1534483931562268,0.6477876469492995,0.5171223062214356,0.8241130874887175,SMARCB1,GSE75515,,
WDR82,22674.16900029352,-0.0466579748889418,0.1393387044957486,-0.334852940235033,0.7377360229260617,0.928158721230585,SMARCB1,GSE75515,,
ASH2L,9957.431008587257,0.1675952995057987,0.1159994417652155,1.4447940175868594,0.1485157519710178,0.3723691225213566,SMARCA4,GSE75515,0.0333333333333333,0.8159
CXXC1,6280.43201712671,0.2403027726984196,0.1367886105257686,1.7567454759192156,0.0789612024203976,0.2422817222505191,SMARCA4,GSE75515,0.0333333333333333,0.8159
DPY30,2586.23787198337,-0.1129780429805632,0.1407218346723688,-0.802846574901477,0.4220634184530102,0.7034656862696346,SMARCA4,GSE75515,0.0333333333333333,0.8159
RBBP5,4648.478613265737,-0.1053477489674259,0.1220751500808119,-0.8629745603235984,0.3881514541834601,0.671415064224314,SMARCA4,GSE75515,0.0333333333333333,0.8159
SETD1A,6899.582874201473,-0.2475871831811721,0.1207271987115313,-2.0507987083570405,0.0402865534074654,0.1477901627712566,SMARCA4,GSE75515,0.0333333333333333,0.8159
SETD1B,8473.414446887138,-0.0969307436207569,0.1277983776228292,-0.7584661513217967,0.4481719692097222,0.725804273405362,SMARCA4,GSE75515,0.0333333333333333,0.8159
UPF1,16786.8436332102,-0.16042040234742,0.1127057840025262,-1.4233555426385591,0.1546331132826981,0.3823236361854681,SMARCA4,GSE75515,0.0333333333333333,0.8159
UPF2,7671.28978297228,0.028767899097935,0.1205897822099366,0.2385600054227857,0.8114467807897499,0.9391661069983456,SMARCA4,GSE75515,0.0333333333333333,0.8159
UPF3A,7889.913261445045,-0.0567471020510028,0.1150000916193042,-0.4934526681844584,0.6216927757944087,0.8500632768331203,SMARCA4,GSE75515,0.0333333333333333,0.8159
UPF3B,7213.960653301723,-0.099720267597948,0.1329285418452017,-0.7501795040682427,0.4531466012430188,0.7305242456107834,SMARCA4,GSE75515,0.0333333333333333,0.8159
WDR5,9947.986636739148,-0.2466050170949435,0.1299107538798213,-1.89826484513418,0.057661202482741,0.192918323588833,SMARCA4,GSE75515,0.0333333333333333,0.8159
WDR82,25001.896469506137,-0.022731549243964,0.1127533634702157,-0.2016041787522254,0.8402261781374932,0.9514177962968012,SMARCA4,GSE75515,0.0333333333333333,0.8159
ASH2L,2499.27980247769,0.1599013476480442,0.1326044467197836,1.205852078142928,0.2278745310694815,0.5994213200039286,ASH1L,GSE147076,0.1052631578947368,0.034
CXXC1,3163.25691393145,0.3934202447086279,0.3271158869928132,1.2026937863683502,0.2290948393192591,0.6006030509682557,ASH1L,GSE147076,0.1052631578947368,0.034
DPY30,3142.7984481598164,-0.3210306698141674,0.1479281530170672,-2.170179666727323,0.0299932378185325,0.2055938896426227,ASH1L,GSE147076,0.1052631578947368,0.034
RBBP5,2422.3888416928817,0.1335880962224638,0.2407247539768826,0.5549412514314696,0.5789348448599072,0.8513089303467644,ASH1L,GSE147076,0.1052631578947368,0.034
SETD1A,3531.957744163308,0.1289045137594264,0.2090369228053976,0.6166590668741797,0.537459625675533,0.8303464072783452,ASH1L,GSE147076,0.1052631578947368,0.034
SETD1B,3451.793015405202,-0.1695810466593416,0.1391097215487348,-1.2190452598953094,0.2228270146160065,0.5935341205843173,ASH1L,GSE147076,0.1052631578947368,0.034
UPF1,7874.387066936208,0.3619738613331953,0.1639631160365872,2.2076541973770687,0.0272683879842506,0.1937825114265821,ASH1L,GSE147076,0.1052631578947368,0.034
UPF2,3787.896697571432,0.0154860714460921,0.2139421954414324,0.0723843719287787,0.9422960215620791,0.9850707562431232,ASH1L,GSE147076,0.1052631578947368,0.034
UPF3A,2411.355866829722,0.0779917838689385,0.1705723776487533,0.4572357197807321,0.6475016266606353,0.8817614824307969,ASH1L,GSE147076,0.1052631578947368,0.034
UPF3B,2330.148280236063,-0.0253548413863125,0.1688835460354403,-0.1501320997901824,0.8806603950186934,0.964800426939024,ASH1L,GSE147076,0.1052631578947368,0.034
WDR5,5917.158746506704,0.4242615760664782,0.2077116267844319,2.042550928103736,0.0410969130587285,0.2482511881201846,ASH1L,GSE147076,0.1052631578947368,0.034
WDR82,12254.809085953151,0.1356751412515116,0.1951501747054156,0.695234536460533,0.4869083319695257,0.8027836105547587,ASH1L,GSE147076,0.1052631578947368,0.034
ASH2L,932.00242337628,-0.405971769294156,0.1091437672552738,-3.719605612885232,0.0001995341008096,0.0017045847199957,RAD21,GSE154086-1,,
CXXC1,904.5696431405256,-0.0007924697537238,0.2251769959884774,-0.0035193193258712,0.997191995241828,0.9992634121451224,RAD21,GSE154086-1,,
DPY30,690.6314816459131,-0.1581424994330764,0.1272767270230887,-1.2425091619804811,0.2140487622246014,0.4043234584721135,RAD21,GSE154086-1,,
RBBP5,1072.338927108219,-0.2136597203973477,0.1215980240898578,-1.757098620611291,0.0789010008172769,0.2033740453137429,RAD21,GSE154086-1,,
SETD1A,933.5424112251108,-0.0201142530238758,0.1908112286338838,-0.1054144096649037,0.916046982510096,0.9589369249577232,RAD21,GSE154086-1,,
SETD1B,853.9153141967327,0.0186352219644682,0.1680483297473176,0.1108920391680695,0.9117019584906072,0.9565418842386882,RAD21,GSE154086-1,,
UPF1,1789.5543254730708,-0.1720622116846447,0.123941517338833,-1.388253229256978,0.1650599487483837,0.3402916336724793,RAD21,GSE154086-1,,
UPF2,968.8716832895042,-0.189033381586601,0.1599352108548385,-1.1819372393123155,0.2372306044644668,0.4332547548069355,RAD21,GSE154086-1,,
UPF3A,958.20806586191,-0.344405234018437,0.1740958685674458,-1.9782504711478104,0.0479004575286226,0.1414122592479396,RAD21,GSE154086-1,,
UPF3B,375.2215711641488,-0.4376864086260288,0.2212075237763947,-1.978623516750088,0.04785840990528,0.1413537108887044,RAD21,GSE154086-1,,
WDR5,1548.9630229191664,-0.1615878499387651,0.1128812123238177,-1.4314857770593807,0.1522910403825129,0.3227095341989404,RAD21,GSE154086-1,,
WDR82,4102.008455629892,-0.354908627643387,0.1048946929721083,-3.3834755371061305,0.0007157458350268,0.0050602682072159,RAD21,GSE154086-1,,
ASH2L,925.8877808811836,-0.5015487502211953,0.1259604094223862,-3.981796760753128,6.839625430824466e-05,0.0008031644066515,SMC3,GSE154086-1,0.0,1.0
CXXC1,836.1523133291813,-0.3048188996147005,0.1688381163181962,-1.805391497262572,0.0710134407611906,0.2078687062219396,SMC3,GSE154086-1,0.0,1.0
DPY30,758.7192642208274,0.0547667217440542,0.1075282726228838,0.5093239239146761,0.6105251913489471,0.7967933693313158,SMC3,GSE154086-1,0.0,1.0
RBBP5,1129.9190254793828,-0.119629329770008,0.0952454547425248,-1.2560109045980163,0.2091120165177444,0.4274893557325848,SMC3,GSE154086-1,0.0,1.0
SETD1A,939.8628959032244,-0.0621281706039699,0.1762562160613929,-0.3524878270524636,0.7244724460292218,0.8686197601618111,SMC3,GSE154086-1,0.0,1.0
SETD1B,891.5404240228464,0.080956438710026,0.1241817317464108,0.651919067092297,0.5144533839377827,0.7253413556723305,SMC3,GSE154086-1,0.0,1.0
UPF1,1865.970432154356,-0.109922229567804,0.0970004931704715,-1.1332131000058256,0.2571247742220033,0.4852555835186233,SMC3,GSE154086-1,0.0,1.0
UPF2,919.4515761096042,-0.4281735333396066,0.1148379992586964,-3.728500462421476,0.0001926225555448,0.0019722931449518,SMC3,GSE154086-1,0.0,1.0
UPF3A,1034.0028834484567,-0.1715016398620762,0.1421012928584031,-1.2068971112948923,0.227471770314749,0.4496770261303862,SMC3,GSE154086-1,0.0,1.0
UPF3B,377.5727397392254,-0.4914126468146425,0.1510383197967386,-3.253562721539581,0.0011396756292355,0.0086726675652757,SMC3,GSE154086-1,0.0,1.0
WDR5,1610.3659306299205,-0.1084437389911347,0.1002052265937573,-1.0822163940687173,0.2791563855188965,0.5103270936737129,SMC3,GSE154086-1,0.0,1.0
WDR82,4415.63840488583,-0.1887384814181908,0.0763118522696435,-2.473252526374202,0.0133889498018573,0.0614476763909715,SMC3,GSE154086-1,0.0,1.0
ASH2L,1070.653143686642,-0.058547803494564,0.1528484713604231,-0.3830447434211221,0.7016865889636932,0.9237872787751268,STAG2,GSE154086-1,,
CXXC1,980.9166536626713,0.1482461131924548,0.1928156827499794,0.768848835728175,0.4419830538358595,0.796641312721264,STAG2,GSE154086-1,,
DPY30,814.5395615196547,0.2319708425049398,0.1297261807326394,1.7881574960032365,0.0737506015594461,0.3108817529138771,STAG2,GSE154086-1,,
RBBP5,1201.9708338542064,0.0422382327855601,0.12948265562509,0.3262076498327206,0.7442672539642619,0.9373565944969392,STAG2,GSE154086-1,,
SETD1A,932.1043983176704,-0.1073079750024059,0.2194224728419381,-0.489047332356452,0.6248081872964103,0.8928372153477185,STAG2,GSE154086-1,,
SETD1B,804.4183180421119,-0.2442527371972949,0.1574843741086656,-1.5509649041673073,0.1209100947703728,0.4228609869121063,STAG2,GSE154086-1,,
UPF1,1978.311729669822,0.0421494278446377,0.1062997016424265,0.3965150155023107,0.6917251329431973,0.9209679094470012,STAG2,GSE154086-1,,
UPF2,1113.2064919200016,0.1333189563870233,0.1143890516867374,1.1654870323789963,0.2438219062764655,0.6170867388256326,STAG2,GSE154086-1,,
UPF3A,1027.584196011079,-0.211854039205889,0.1444066964304875,-1.467065201563338,0.1423583192890505,0.4642138033312578,STAG2,GSE154086-1,,
UPF3B,486.4930576432637,0.2520770474657782,0.1616846088478953,1.5590664396690936,0.1189806558084697,0.4183384430343245,STAG2,GSE154086-1,,
WDR5,1707.974675522899,0.043974181110554,0.1082987856741297,0.4060450062927945,0.6847095318253684,0.9178025021921083,STAG2,GSE154086-1,,
WDR82,4620.701617153983,-0.0713305737332938,0.0924180284176411,-0.771825313248924,0.4402178971603439,0.7949799361497053,STAG2,GSE154086-1,,
Ash2l,2188.074580129364,0.2633823988854779,0.0753244710357167,3.4966378822705497,0.0004711609329839,0.0012494808946737,Fermt2,GSE114212-3,0.5,0.3756
Cxxc1,1129.075552732019,0.2468274161933539,0.0680307470681843,3.6281744186341087,0.00028543241083,0.0007855212581105,Fermt2,GSE114212-3,0.5,0.3756
Dpy30,285.2188146168804,0.317410836658291,0.1435063414586917,2.211824463169509,0.0269787961222968,0.0507264311795253,Fermt2,GSE114212-3,0.5,0.3756
Rbbp5,1744.0815122222075,0.1257725124122003,0.0553941142706326,2.270503176523917,0.0231770707827443,0.0443911495699947,Fermt2,GSE114212-3,0.5,0.3756
Setd1a,1260.6354866864756,-0.0049441230770369,0.1074070771994056,-0.0460316322346059,0.9632850377463412,0.9742477534052708,Fermt2,GSE114212-3,0.5,0.3756
Setd1b,1075.6294678251377,0.0283989345430211,0.0778232623478866,0.3649157550871073,0.715174293261286,0.7901414407863384,Fermt2,GSE114212-3,0.5,0.3756
Upf1,396.5684121552792,0.1017687900366482,0.1765542294673239,0.5764166077680017,0.5643336215244206,0.6601777138020465,Fermt2,GSE114212-3,0.5,0.3756
Upf2,1894.197930482295,0.4214243471728424,0.0565723637615319,7.44929713294749,9.383881312281572e-14,6.439100393375426e-13,Fermt2,GSE114212-3,0.5,0.3756
Upf3a,880.1812613594979,0.2390227090512303,0.0906811954033159,2.635857500423843,0.0083924967681301,0.0177388253123263,Fermt2,GSE114212-3,0.5,0.3756
Upf3b,1712.607889181345,-0.235876978971035,0.0658881063079032,-3.5799629430652127,0.0003436429370489,0.0009319282940421,Fermt2,GSE114212-3,0.5,0.3756
Wdr5,567.9111638692717,0.7850453613580007,0.1220559711983382,6.431847239020526,1.2606240362223338e-10,6.924124297402944e-10,Fermt2,GSE114212-3,0.5,0.3756
Wdr82,1542.865717898206,-1.1567467526609438,0.1109571591494689,-10.425165546124932,1.9032760435734788e-25,2.4260915894619406e-24,Fermt2,GSE114212-3,0.5,0.3756
ASH2L,422.83952225257207,0.2675002594511168,0.2403225664123136,1.1130883938388676,0.2656704678091179,0.4585994246589132,WDR7,GSE141171,0.0833333333333333,0.8572
CXXC1,323.85763162873224,-0.5506751556955735,0.3054364949089932,-1.8029121106161556,0.071402018732371,0.1828884449160675,WDR7,GSE141171,0.0833333333333333,0.8572
DPY30,471.9290976806131,-0.2086573366416237,0.2246863042354022,-0.9286606825087784,0.3530649628175483,0.546668366513479,WDR7,GSE141171,0.0833333333333333,0.8572
RBBP5,672.379468442348,-0.7835492682350913,0.2151121843792974,-3.642514581384636,0.0002699876790629,0.0021678096832084,WDR7,GSE141171,0.0833333333333333,0.8572
SETD1A,49.77389381769235,-0.0558288973263033,0.5848934547419042,-0.0954513969573125,0.9239562935308993,0.9601019680920776,WDR7,GSE141171,0.0833333333333333,0.8572
SETD1B,84.1732620330656,-0.2892749886360707,0.439574520903847,-0.6580795175326984,0.5104870365952707,0.6879675991836792,WDR7,GSE141171,0.0833333333333333,0.8572
UPF1,58.98337902100156,-0.2000210282880966,0.561658264093741,-0.3561258528098735,0.7217463170220296,0.8402397056712396,WDR7,GSE141171,0.0833333333333333,0.8572
UPF2,182.9462467946656,-0.2352997087677343,0.3649213300821587,-0.6447957117627481,0.5190595812484011,0.695020576454727,WDR7,GSE141171,0.0833333333333333,0.8572
UPF3A,331.6597086223813,-0.7414671424954137,0.2937506668465217,-2.5241377337291766,0.0115982476743996,0.0455605489227228,WDR7,GSE141171,0.0833333333333333,0.8572
UPF3B,196.1324757182762,-0.5614187388819141,0.3480782066839984,-1.6129097659699103,0.106764113159691,0.2456452803368685,WDR7,GSE141171,0.0833333333333333,0.8572
WDR5,207.02408887091545,0.1332216962414908,0.3053103512952941,0.4363484424170071,0.6625839399375348,0.7993464906948202,WDR7,GSE141171,0.0833333333333333,0.8572
WDR82,238.745725444229,-0.49612257976125,0.2899462503630384,-1.711084654966431,0.0870654864628697,0.2119949471416045,WDR7,GSE141171,0.0833333333333333,0.8572
ASH2L,469.1591767823513,0.1447767304153324,0.2391098683135657,0.6054820381795115,0.544858755769269,0.6788824859718227,CCDC115,GSE141171,,
CXXC1,358.4384919908587,-0.7409623884448219,0.300773612259797,-2.4635219256029885,0.0137579480544662,0.0411827902800322,CCDC115,GSE141171,,
DPY30,579.8394682340167,-0.0476755601074003,0.233412778118116,-0.2042542850129424,0.8381547920974242,0.8981099228122266,CCDC115,GSE141171,,
RBBP5,750.0772301629842,-0.9449355980405744,0.1968644470240029,-4.7999301667982825,1.5872096570843363e-06,1.4964293765584567e-05,CCDC115,GSE141171,,
SETD1A,49.8701560513984,-0.5245801393644595,0.4928242141646607,-1.0644366171285338,0.2871309532193158,0.4370237836613143,CCDC115,GSE141171,,
SETD1B,83.71114125270799,-0.8423899194511609,0.4159243503487801,-2.025344076981213,0.042832045506545,0.1027456133528259,CCDC115,GSE141171,,
UPF1,52.65552175335326,-1.159486919462177,0.5555469111744762,-2.087108930208823,0.0368782890133342,0.0913068144545222,CCDC115,GSE141171,,
UPF2,209.49164524489365,-0.2931328851219296,0.3433211523679363,-0.8538153944204985,0.3932072833845231,0.5437577000033927,CCDC115,GSE141171,,
UPF3A,361.78682023936994,-0.9789287847049724,0.2318428042717691,-4.222381573496926,2.417344181890005e-05,0.0001702177347022,CCDC115,GSE141171,,
UPF3B,204.23781795766905,-0.9681442716689758,0.3341214676661472,-2.8975817639959054,0.0037605170132435,0.0138862810225673,CCDC115,GSE141171,,
WDR5,239.87595413299252,0.1242021187628784,0.3742060419667807,0.3319083735529427,0.7399584473092371,0.8316599109998247,CCDC115,GSE141171,,
WDR82,258.582026227459,-0.7571845888039231,0.2964484994242259,-2.5541859387871995,0.0106436400875706,0.0331921915275926,CCDC115,GSE141171,,
ASH2L,509.33304111182207,0.1522986321442647,0.260943309952534,0.5836464332883956,0.5594582133798416,0.7018069785212452,TMEM199,GSE141171,,
CXXC1,378.0964868921215,-0.8491754990716901,0.2624225412848131,-3.235909136898651,0.0012125597565751,0.0055868150340226,TMEM199,GSE141171,,
DPY30,659.0289750704316,0.0955699583116573,0.2123027594049138,0.4501588136656377,0.6525959314511937,0.7747369283364276,TMEM199,GSE141171,,
RBBP5,803.659451392279,-0.9817760769339716,0.2341142489346563,-4.193576774594336,2.745900823349212e-05,0.0002098399693714,TMEM199,GSE141171,,
SETD1A,50.64643382637996,-0.7494590941453179,0.5453526173163683,-1.3742651457938155,0.1693593826503805,0.307678203603337,TMEM199,GSE141171,,
SETD1B,100.07046380626645,-0.4840529560777871,0.386108157819637,-1.2536719213891958,0.2099612777900781,0.36012906992979,TMEM199,GSE141171,,
UPF1,66.42856607875035,-0.5094206031010522,0.4593667053057627,-1.1089628334338524,0.2674462157739617,0.4255655535672118,TMEM199,GSE141171,,
UPF2,237.12330164752495,-0.1539391587678606,0.3441745864411086,-0.4472705563756114,0.6546797233074882,0.7759790339637572,TMEM199,GSE141171,,
UPF3A,410.1229633053719,-0.7874541494886279,0.228537484634575,-3.4456235953928727,0.0005697433560807,0.0029026279796885,TMEM199,GSE141171,,
UPF3B,230.3940498836816,-0.7994426144088232,0.3576946051893013,-2.2349865019231623,0.025418234919055,0.0705454486853881,TMEM199,GSE141171,,
WDR5,225.92452710976048,-0.2849511344442627,0.4458058289678895,-0.6391821639119643,0.522704433800236,0.671255752165745,TMEM199,GSE141171,,
WDR82,300.0188454559424,-0.494063355599713,0.2866711149248546,-1.7234500787748437,0.0848071654221161,0.1820920014063382,TMEM199,GSE141171,,
ASH2L,382.2366356764383,0.212440419811603,0.1653238870313854,1.2849953120886448,0.1987939222109206,0.2896097207345754,CMTR1,GSE141171,0.0,1.0
CXXC1,245.07466257653687,-0.713736906054342,0.2286036153997482,-3.1221593097128597,0.0017952976121297,0.0049155279282752,CMTR1,GSE141171,0.0,1.0
DPY30,448.5488812120387,-0.0309357158724586,0.1341043475870489,-0.2306839146462262,0.8175603707731863,0.8667048210464853,CMTR1,GSE141171,0.0,1.0
RBBP5,464.6574033703,-1.052965975008992,0.1553893363860123,-6.776307818145599,1.2328586632773196e-11,1.1632699959387116e-10,CMTR1,GSE141171,0.0,1.0
SETD1A,36.23038602257568,-0.4544123779367683,0.2901882140982301,-1.5659229281549922,0.1173666614406137,0.1886787955830805,CMTR1,GSE141171,0.0,1.0
SETD1B,71.45876262766744,-0.3258143968796327,0.2253988522383799,-1.4455015792851251,0.1483170497311425,0.2282709892703481,CMTR1,GSE141171,0.0,1.0
UPF1,46.99047920495936,-0.304659787908736,0.3386235383880843,-0.8997005623382753,0.3682796240553452,0.4742842748418412,CMTR1,GSE141171,0.0,1.0
UPF2,193.61403054559423,0.1331677641535097,0.2347033067833554,0.5673876775687324,0.5704508199601492,0.6641174360770626,CMTR1,GSE141171,0.0,1.0
UPF3A,232.32807883453427,-0.9935677196465328,0.1776037677997103,-5.594294152402287,2.2152111423504133e-08,1.387189446211698e-07,CMTR1,GSE141171,0.0,1.0
UPF3B,177.81612252117304,-0.3089318176550808,0.2292052091515635,-1.3478394265062164,0.1777100339701293,0.2647043959990539,CMTR1,GSE141171,0.0,1.0
WDR5,188.2368950331577,0.1224150697891886,0.2292335116963421,0.5340190833500286,0.5933283310991493,0.6839958633575768,CMTR1,GSE141171,0.0,1.0
WDR82,170.11627187197544,-0.7856885132356037,0.1820005655061231,-4.316956439397274,1.581953625612054e-05,6.469463921476234e-05,CMTR1,GSE141171,0.0,1.0
ASH2L,384.049194423039,-0.2339034563969341,0.2810117005221242,-0.8323619833705777,0.4052046537383776,0.99993067455495,CD14,GSE161466-4,,
CXXC1,420.4535794582733,-0.097918721579142,0.2703229514488219,-0.3622286641009842,0.7171811610672065,0.99993067455495,CD14,GSE161466-4,,
DPY30,124.37586696489448,-0.0017386139951745,0.4219822545021852,-0.004120111631769,0.9967126358409062,0.99993067455495,CD14,GSE161466-4,,
RBBP5,199.71995753883857,-0.1394808083248783,0.3410165267842207,-0.4090148053532175,0.6825287960686691,0.99993067455495,CD14,GSE161466-4,,
SETD1A,460.9622154374684,0.1912069926940661,0.2601002233425616,0.7351281372882157,0.4622614596001621,0.99993067455495,CD14,GSE161466-4,,
SETD1B,403.6350166879674,0.0713577603564156,0.3174264067093473,0.2248009581060299,0.8221341206935464,0.99993067455495,CD14,GSE161466-4,,
UPF1,1399.3044084932392,0.0778117542011131,0.216129619107144,0.3600235568015264,0.7188295173628771,0.99993067455495,CD14,GSE161466-4,,
UPF2,307.46855010572506,-0.0776849046492668,0.3083024576391191,-0.2519762743513393,0.8010594025516087,0.99993067455495,CD14,GSE161466-4,,
UPF3A,260.5096521128396,-0.0085470014802427,0.3012915628257537,-0.0283678752902408,0.9773687456893309,0.99993067455495,CD14,GSE161466-4,,
UPF3B,115.10897280735382,0.0719353564249779,0.3958030763498489,0.1817453191328775,0.8557825986826071,0.99993067455495,CD14,GSE161466-4,,
WDR5,224.4689555817171,0.0430546651299211,0.3289888416179554,0.1308696821393085,0.8958783985219753,0.99993067455495,CD14,GSE161466-4,,
WDR82,1005.7825372648622,-0.0274457718611792,0.2332758281411429,-0.117653732407171,0.9063420282571794,0.99993067455495,CD14,GSE161466-4,,
ASH2L,437.6042998976952,0.0515010911568542,0.2166947562451742,0.237666531711476,0.8121397437599186,0.9997914713697174,LY96,GSE161466-4,,
CXXC1,466.9709844957711,0.1024662273495725,0.203988843629957,0.5023128987164118,0.6154474373419152,0.9997914713697174,LY96,GSE161466-4,,
DPY30,134.48825777222564,0.1204574245724846,0.3413859993561162,0.3528481683480804,0.724202270215224,0.9997914713697174,LY96,GSE161466-4,,
RBBP5,209.08262044257253,-0.1101605609880814,0.2789282342113517,-0.3949423094422549,0.6928854644129349,0.9997914713697174,LY96,GSE161466-4,,
SETD1A,476.3172688375908,0.1849739454232198,0.1989297422194157,0.9298455995544254,0.3524510327735761,0.9997914713697174,LY96,GSE161466-4,,
SETD1B,445.7751235460447,0.2468462717563612,0.2071677355337695,1.1915285511055067,0.2334461551022233,0.9997914713697174,LY96,GSE161466-4,,
UPF1,1442.7538120778945,0.0640608302375333,0.1358333189698224,0.47161352401148,0.6372026717852587,0.9997914713697174,LY96,GSE161466-4,,
UPF2,336.7365426244898,0.0812607161490446,0.2324173194266619,0.3496327913492093,0.7266142983557348,0.9997914713697174,LY96,GSE161466-4,,
UPF3A,292.4273615758575,0.215440092393077,0.2420480468400035,0.8900716002698643,0.3734274411904843,0.9997914713697174,LY96,GSE161466-4,,
UPF3B,133.18549146300828,0.370317887574878,0.3459084899033301,1.0705660554280398,0.2843645930752602,0.9997914713697174,LY96,GSE161466-4,,
WDR5,240.44645065157837,0.1352504540034985,0.281043072340113,0.4812445753504323,0.6303426835057182,0.9997914713697174,LY96,GSE161466-4,,
WDR82,1050.605672306261,-0.0037082108832151,0.1506520499963027,-0.0246144070612129,0.980362527608636,0.9997914713697174,LY96,GSE161466-4,,
ASH2L,417.0941620217863,-0.0053181164667183,0.2272800453231441,-0.0233989590206086,0.9813320353610192,0.9968137586362308,TLR4,GSE161466-4,,
CXXC1,518.1211476256359,0.4501280277181446,0.207932053488717,2.1647842175644647,0.0304042140071888,0.338267204502441,TLR4,GSE161466-4,,
DPY30,125.19132530257716,-0.0007633292481491,0.3551570206248458,-0.0021492725859851,0.9982851299069564,0.9998185801690118,TLR4,GSE161466-4,,
RBBP5,198.0282837370932,-0.1881964648353056,0.2901838518778062,-0.6485421694469526,0.5166343455285631,0.8635129591260698,TLR4,GSE161466-4,,
SETD1A,467.8952018979508,0.2129507022937705,0.2049869930489616,1.0388498271346749,0.2988745836919743,0.7533802589448432,TLR4,GSE161466-4,,
SETD1B,385.6856548594821,-0.080468076775041,0.2240263251800754,-0.3591902724394543,0.7194527532079009,0.928748105474145,TLR4,GSE161466-4,,
UPF1,1423.4125413082534,0.1052265309164136,0.1339497552392365,0.7855671757553965,0.4321211008941729,0.8278667194607517,TLR4,GSE161466-4,,
UPF2,307.766643199296,-0.0959931356486543,0.2418733055501526,-0.3968736253482512,0.691460654309433,0.922417241970538,TLR4,GSE161466-4,,
UPF3A,264.8464617153943,0.0188366346557048,0.2765829638942408,0.0681048260908347,0.9457021886143454,0.9863517208020413,TLR4,GSE161466-4,,
UPF3B,115.59939262752044,0.0646419527808915,0.3806160657190093,0.1698350611101466,0.8651398526834049,0.9651064147495034,TLR4,GSE161466-4,,
WDR5,242.8849126461895,0.2381550757127377,0.2852606730253198,0.8348682388882923,0.4037918992954408,0.8151448364369224,TLR4,GSE161466-4,,
WDR82,974.5291166971258,-0.1418245812156024,0.158204079048548,-0.8964660207786476,0.3700039202584247,0.7994192285632081,TLR4,GSE161466-4,,
ASH2L,268.7274119284642,-0.0218474851033052,0.2484470754086856,-0.087936173397763,0.9299274057413104,0.9955775185623328,CD14,GSE161466-3,,
CXXC1,303.9238236600173,0.1459634732709865,0.2334509499721747,0.6252425757461431,0.5318118623834834,0.928176036507038,CD14,GSE161466-3,,
DPY30,89.7335691283533,-0.0894295214665732,0.3987582943577909,-0.2242699969679663,0.8225472205628848,0.9824479254214136,CD14,GSE161466-3,,
RBBP5,138.9598454992931,0.0069265209697296,0.335203352363975,0.0206636387162638,0.9835139749235208,0.9981492497281084,CD14,GSE161466-3,,
SETD1A,243.52304495546355,0.3749395925805182,0.2775125244806438,1.3510726886370488,0.1766721492130928,0.7006490952054097,CD14,GSE161466-3,,
SETD1B,272.94914708811274,0.0728535138725191,0.2371549792716503,0.3071979095537722,0.7586927365882994,0.9697066012776704,CD14,GSE161466-3,,
UPF1,1009.6333701601976,0.1282775311281947,0.1413050163817299,0.907805925174362,0.3639807673532443,0.8678101663992459,CD14,GSE161466-3,,
UPF2,164.05201366234607,0.6562691194830432,0.3023324612585822,2.170686921116758,0.0299548465144594,0.2939369207227,CD14,GSE161466-3,,
UPF3A,185.9971789523917,0.0246915797842729,0.2827168355872535,0.0873367860565648,0.9304038146759274,0.9955868543653456,CD14,GSE161466-3,,
UPF3B,94.66004572130964,0.1835866715792264,0.3895475147162655,0.4712818453300756,0.6374394784049209,0.9499224609540268,CD14,GSE161466-3,,
WDR5,179.85184114690853,0.0341467623311151,0.2908818659293188,0.1173904816033201,0.906550626501546,0.991918130463446,CD14,GSE161466-3,,
WDR82,623.9117447330034,0.3896743836979539,0.1719543412952982,2.266150309219374,0.0234421818529879,0.2548679751899486,CD14,GSE161466-3,,
ASH2L,264.30646311107745,-0.0713483051299096,0.2772405927792554,-0.2573515819406671,0.796907376328303,0.9996227258821746,LY96,GSE161466-3,,
CXXC1,300.1837291343804,0.1108375465406147,0.2661825165670919,0.4163967940872549,0.6771196739832536,0.9996227258821746,LY96,GSE161466-3,,
DPY30,99.2330022757371,0.1971176249511529,0.404063960772771,0.4878376793965147,0.6256648200897941,0.9996227258821746,LY96,GSE161466-3,,
RBBP5,137.33796174895977,-0.0285796920264098,0.3641919842006222,-0.0784742478315124,0.9374508142913016,0.9996227258821746,LY96,GSE161466-3,,
SETD1A,217.06112300087176,0.0656036295152177,0.3195053860597127,0.2053287123709302,0.8373153127033914,0.9996227258821746,LY96,GSE161466-3,,
SETD1B,291.13750816051584,0.2465918055202845,0.3175668419637993,0.7765036298984719,0.4374516783910785,0.9996227258821746,LY96,GSE161466-3,,
UPF1,1013.040046177628,0.1372723787844767,0.1883970636380249,0.7286333243931226,0.4662259882539592,0.9996227258821746,LY96,GSE161466-3,,
UPF2,157.71499102131733,0.5625459588634435,0.3296816788252061,1.706330666805721,0.0879465314403851,0.8856339332132581,LY96,GSE161466-3,,
